id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
5089,Ofelia,Hernández,CE,3802593675,1977-12-23,2025-05-14,PRE,826,Ciudad de México,Ciudad de México,ACTIVO,APP
5090,Alberto,León,PASP,8146619095,1963-10-29,2023-01-31,STD,561,Guadalajara,Jalisco,ACTIVO,APP
5091,Wilfrido,Tovar,IDNAL,6746133051,1985-11-03,2018-03-13,STD,608,Lima,Lima,ACTIVO,CORRESPONSAL
5092,Nancy,Pantoja,IDNAL,8454878007,2006-05-24,2023-09-19,BAS,557,Bogotá,Cundinamarca,ACTIVO,APP
5093,Julio,Anaya,IDNAL,1884979115,1970-06-02,2019-09-24,BAS,316,Monterrey,Nuevo León,ACTIVO,WEB
5094,Marcela,Mesa,IDNAL,7912638587,1991-01-18,2020-10-13,STD,655,Bogotá,Cundinamarca,ACTIVO,WEB
5095,María,Vélez,IDNAL,3453278132,1963-03-20,2021-06-29,STD,572,Monterrey,Nuevo León,ACTIVO,APP
5096,Esteban,López,IDNAL,5650146795,1970-02-26,2017-03-21,BAS,391,Ciudad de México,Ciudad de México,ACTIVO,WEB
5097,Dolores,Botello,IDNAL,602791074,1942-10-28,2024-06-26,STD,652,Medellín,Antioquia,ACTIVO,APP
5098,Amanda,Nazario,IDNAL,1757851826,1990-09-11,2017-12-07,PRE,800,Bogotá,Cundinamarca,ACTIVO,APP
5099,Magda,Montes,IDNAL,1020679111,2000-12-03,2024-09-16,STD,656,Bogotá,Cundinamarca,ACTIVO,WEB
5100,Leonor,Martínez,IDNAL,1086065265,2006-07-03,2018-05-04,BAS,322,Ciudad de México,Ciudad de México,ACTIVO,APP
5101,Andrés,Cedillo,IDNAL,14369973,1956-07-03,2015-10-06,BAS,591,Bogotá,Cundinamarca,ACTIVO,APP
5102,Rolando,Arreola,PASP,6100438717,1998-05-02,2017-05-27,BAS,600,Santiago,Región Metropolitana,ACTIVO,APP
5103,María,Mejía,IDNAL,5806561858,1944-02-20,2025-12-27,ELI,858,Bogotá,Cundinamarca,ACTIVO,APP
5104,David,Riojas,IDNAL,5459909058,1968-06-23,2025-09-20,STD,659,Buenos Aires,Buenos Aires,ACTIVO,APP
5105,Leonor,Solorio,PASP,8078368426,1967-06-27,2022-07-20,STD,649,Santiago,Región Metropolitana,ACTIVO,APP
5106,Ana,Ordóñez,IDNAL,4580458102,1963-04-06,2025-10-08,STD,654,Santiago,Región Metropolitana,ACTIVO,APP
5107,Alejandro,Saavedra,IDNAL,7253927658,1965-12-06,2024-10-16,BAS,326,Medellín,Antioquia,ACTIVO,APP
5108,Elías,Jaimes,IDNAL,2964203509,1963-11-30,2023-03-01,BAS,588,Cali,Valle del Cauca,ACTIVO,WEB
5109,María,Tejeda,IDNAL,1451560833,1970-11-10,2020-02-12,BAS,507,Medellín,Antioquia,ACTIVO,APP
5110,Héctor,Tórrez,IDNAL,7368563870,1948-07-03,2025-05-13,STD,705,Bogotá,Cundinamarca,ACTIVO,APP
5111,Mitzy,Sotelo,IDNAL,4562268482,1998-08-15,2020-09-06,PRE,834,Buenos Aires,Buenos Aires,ACTIVO,APP
5112,Alonso,Guajardo,IDNAL,7982038630,1979-03-04,2024-11-19,BAS,306,Lima,Lima,ACTIVO,APP
5113,Zacarías,Loya,IDNAL,5054742010,1977-11-13,2018-12-08,BAS,500,Medellín,Antioquia,ACTIVO,APP
5114,Héctor,Galván,IDNAL,2848415204,2003-11-30,2019-07-23,BAS,452,Lima,Lima,ACTIVO,APP
5115,Jaqueline,Guardado,PASP,5569353775,1986-03-12,2019-11-02,PRE,704,Lima,Lima,ACTIVO,APP
5116,Cristian,Villegas,IDNAL,6877574678,1948-07-10,2023-06-08,BAS,495,Cali,Valle del Cauca,ACTIVO,APP
5117,Claudio,Ospina,IDNAL,8916298810,1968-08-08,2022-09-25,STD,570,Arequipa,Arequipa,ACTIVO,WEB
5118,Gabriela,Zambrano,IDNAL,507245412,1956-04-04,2022-06-22,STD,550,Barranquilla,Atlántico,ACTIVO,APP
5119,Adela,Aguirre,IDNAL,296182251,1951-04-19,2021-06-29,BAS,511,Guadalajara,Jalisco,ACTIVO,WEB
5120,Rafael,Arias,CE,3453787297,1961-11-13,2016-11-07,STD,566,Guadalajara,Jalisco,ACTIVO,APP
5121,Jennifer,Duarte,IDNAL,4966620201,1971-02-14,2018-10-15,BAS,608,Medellín,Antioquia,ACTIVO,APP
5122,Jerónimo,Raya,IDNAL,9500952122,1963-05-29,2023-06-02,PRE,777,Bogotá,Cundinamarca,ACTIVO,APP
5123,Genaro,Romo,IDNAL,1960201441,1987-04-25,2018-03-13,STD,681,Buenos Aires,Buenos Aires,ACTIVO,APP
5124,José,Cisneros,IDNAL,7078325765,2003-12-22,2022-10-02,BAS,607,Guadalajara,Jalisco,ACTIVO,WEB
5125,Delia,Rubio,IDNAL,1396665016,1960-06-21,2020-08-04,ELI,870,Medellín,Antioquia,ACTIVO,APP
5126,Lucía,Ruiz,IDNAL,5836869063,1971-05-09,2024-08-11,BAS,529,Lima,Lima,ACTIVO,WEB
5127,Javier,Caicedo,CE,7823646146,1947-07-29,2020-04-24,BAS,427,Ciudad de México,Ciudad de México,ACTIVO,APP
5128,Estela,Jaimes,IDNAL,8386690190,1968-09-20,2018-01-21,BAS,503,Lima,Lima,ACTIVO,APP
5129,Virginia,Bastidas,IDNAL,1401179331,1979-01-30,2023-10-10,BAS,482,Ciudad de México,Ciudad de México,ACTIVO,APP
5130,Daniela,Lara,IDNAL,6378975905,1971-11-18,2018-12-13,STD,551,Ciudad de México,Ciudad de México,INACTIVO,APP
5131,Alexander,Almanza,PASP,8879045483,1999-08-14,2024-01-23,BAS,594,Medellín,Antioquia,ACTIVO,APP
5132,Omar,Tamayo,IDNAL,5935726372,1991-04-22,2015-10-03,BAS,370,Cali,Valle del Cauca,ACTIVO,WEB
5133,Eduardo,Meléndez,IDNAL,5566400913,1951-06-02,2022-06-30,ELI,903,Lima,Lima,INACTIVO,WEB
5134,Ramón,Valencia,IDNAL,7978145535,1965-02-26,2017-01-22,STD,694,Valparaíso,Valparaíso,ACTIVO,WEB
5135,Cristian,Galindo,IDNAL,9128338329,1984-01-12,2024-08-23,PRE,765,Guadalajara,Jalisco,ACTIVO,APP
5136,Alexander,Álvarez,IDNAL,5383589803,1996-07-27,2017-05-05,BAS,421,Bogotá,Cundinamarca,ACTIVO,WEB
5137,María,Ospina,PASP,1989056333,2002-09-01,2021-11-20,STD,558,Cali,Valle del Cauca,ACTIVO,APP
5138,José Luis,Álvarez,IDNAL,8162813231,1952-02-04,2023-11-15,STD,663,Medellín,Antioquia,ACTIVO,APP
5139,Eduar,Mateo,IDNAL,1024281007,2005-08-12,2018-04-22,BAS,486,Córdoba,Córdoba,ACTIVO,WEB
5140,Óscar,Gallegos,CE,2149573154,1951-05-05,2020-04-30,STD,622,Bogotá,Cundinamarca,ACTIVO,APP
5141,Antonio,Marín,IDNAL,5724617326,1988-03-05,2019-10-18,STD,608,Ciudad de México,Ciudad de México,ACTIVO,APP
5142,Eduardo,Cornejo,IDNAL,2604574077,1950-04-09,2024-12-14,STD,721,Buenos Aires,Buenos Aires,ACTIVO,APP
5143,Débora,Murillo,IDNAL,5364268457,1977-04-14,2022-03-27,PRE,840,Lima,Lima,ACTIVO,CORRESPONSAL
5144,Adriana,Galindo,IDNAL,7546034472,1951-03-30,2017-06-03,BAS,544,Ciudad de México,Ciudad de México,ACTIVO,CORRESPONSAL
5145,Gabriela,Colón,IDNAL,8223854403,1999-05-25,2021-07-07,BAS,428,Ciudad de México,Ciudad de México,ACTIVO,APP
5146,Olivia,Ojeda,IDNAL,8710608517,1973-05-28,2016-07-12,ELI,820,Medellín,Antioquia,ACTIVO,APP
5147,Milena,Jiménez,IDNAL,6671758186,1959-10-24,2020-09-17,STD,700,Valparaíso,Valparaíso,ACTIVO,WEB
5148,Nicolás,Borrego,IDNAL,7234097998,1988-05-16,2025-06-15,STD,569,Guadalajara,Jalisco,ACTIVO,APP
5149,Fabiola,Orozco,IDNAL,8985278582,1951-05-08,2016-03-31,STD,658,Buenos Aires,Buenos Aires,ACTIVO,CORRESPONSAL
5150,Diego,Hoyos,PASP,6475992550,1955-11-28,2024-04-08,STD,640,Lima,Lima,ACTIVO,CORRESPONSAL
5151,María,Villa,IDNAL,7169225249,1957-04-01,2015-09-25,STD,574,Bogotá,Cundinamarca,ACTIVO,APP
5152,Marcela,Zapata,IDNAL,8921967931,1992-09-12,2019-02-05,STD,676,Bogotá,Cundinamarca,ACTIVO,WEB
5153,Jaime,Rodríguez,IDNAL,8041759939,1957-12-03,2022-11-07,PRE,723,Ciudad de México,Ciudad de México,ACTIVO,APP
5154,Edward,Salazar,IDNAL,897053872,2008-08-02,2024-11-13,BAS,320,Guadalajara,Jalisco,ACTIVO,APP
5155,Edwin,Ramón,IDNAL,2066328166,1992-06-07,2024-12-03,PRE,832,Buenos Aires,Buenos Aires,ACTIVO,CORRESPONSAL
5156,Andrés,Pichardo,IDNAL,7567959241,1978-09-22,2017-12-16,BAS,554,Lima,Lima,ACTIVO,CORRESPONSAL
5157,Adriana,Bétancourt,IDNAL,8505939531,1991-08-25,2019-02-08,PRE,841,Monterrey,Nuevo León,ACTIVO,APP
5158,Helena,Jaramillo,IDNAL,5711653492,1986-09-19,2023-04-07,BAS,334,Buenos Aires,Buenos Aires,ACTIVO,APP
5159,Fabiola,Serrano,IDNAL,5584013981,1962-01-17,2021-02-21,BAS,577,Barranquilla,Atlántico,ACTIVO,APP
5160,Patricia,Carmona,IDNAL,2089347202,1987-06-14,2017-10-27,STD,699,Bogotá,Cundinamarca,ACTIVO,APP
5161,Cecilia,Ruiz,IDNAL,3805501222,2007-05-14,2024-08-02,BAS,385,Lima,Lima,ACTIVO,APP
5162,Astrid,Camacho,IDNAL,62547026,1979-05-10,2024-03-01,BAS,601,Medellín,Antioquia,ACTIVO,APP
5163,Marcela,Escobar,IDNAL,1503121322,1975-01-02,2025-11-28,STD,723,Guadalajara,Jalisco,ACTIVO,APP
5164,Catalina,Díaz,IDNAL,743001458,1996-12-31,2024-05-20,STD,684,Monterrey,Nuevo León,ACTIVO,APP
5165,Irene,Puga,IDNAL,9910913744,1944-06-13,2026-03-26,BAS,458,Barranquilla,Atlántico,BLOQUEADO,APP
5166,Carlos,Carrión,IDNAL,7805456772,1992-04-22,2021-06-23,BAS,446,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
5167,Isabel,Mesa,IDNAL,6480140993,1988-04-25,2015-09-02,STD,591,Ciudad de México,Ciudad de México,ACTIVO,APP
5168,Marcela,Duarte,IDNAL,4244043845,1957-08-24,2018-06-09,STD,552,Ciudad de México,Ciudad de México,ACTIVO,APP
5169,María,Velásquez,IDNAL,3291396158,1961-06-08,2022-02-11,STD,629,Bogotá,Cundinamarca,ACTIVO,APP
5170,Estefanía,Alejandro,IDNAL,5523364360,1959-07-16,2021-08-06,STD,670,Santiago,Región Metropolitana,ACTIVO,APP
5171,Germán,Ramírez,IDNAL,7690331026,1963-08-31,2022-06-15,BAS,603,Santiago,Región Metropolitana,ACTIVO,APP
5172,Lucero,Patiño,IDNAL,3950073947,1970-07-03,2019-08-29,STD,558,Ciudad de México,Ciudad de México,ACTIVO,WEB
5173,Luz,Maldonado,PASP,4362011539,1950-03-21,2016-08-19,BAS,524,Buenos Aires,Buenos Aires,ACTIVO,CORRESPONSAL
5174,Lucía,Ceballos,IDNAL,7486896984,2002-08-31,2022-02-03,BAS,407,Cali,Valle del Cauca,ACTIVO,CORRESPONSAL
5175,Lizeth,Perdomo,IDNAL,4810820556,1990-03-17,2015-09-28,BAS,436,Guadalajara,Jalisco,ACTIVO,APP
5176,Abraham,Carmona,IDNAL,8432037086,1954-08-16,2024-04-14,STD,566,Cali,Valle del Cauca,ACTIVO,APP
5177,Jazmín,Alfaro,IDNAL,9621805483,1954-07-25,2018-02-08,BAS,348,Buenos Aires,Buenos Aires,ACTIVO,APP
5178,Edgar,Garica,IDNAL,9296174962,2000-11-12,2019-08-09,BAS,453,Medellín,Antioquia,ACTIVO,APP
5179,Sofía,Monroy,CE,4804386604,1969-02-25,2023-06-16,BAS,465,Monterrey,Nuevo León,ACTIVO,WEB
5180,Wilfrido,García,IDNAL,153500564,1982-04-29,2017-09-07,BAS,566,Buenos Aires,Buenos Aires,ACTIVO,APP
5181,Cecilia,Sierra,IDNAL,2676404866,2006-09-24,2024-03-30,BAS,427,Medellín,Antioquia,ACTIVO,WEB
5182,Salvador,Cazares,IDNAL,967625105,2007-08-15,2026-05-17,STD,676,Cali,Valle del Cauca,ACTIVO,APP
5183,Javier,Almaraz,CE,5886412366,1972-12-19,2017-04-11,STD,552,Valparaíso,Valparaíso,ACTIVO,APP
5184,Francisco,Ureña,CE,4027472860,1945-04-16,2020-04-09,STD,616,Medellín,Antioquia,ACTIVO,APP
5185,Yulieth,Rodríguez,IDNAL,376409277,1990-04-02,2017-06-16,STD,613,Ciudad de México,Ciudad de México,ACTIVO,APP
5186,Gloria,Cruz,PASP,7472615208,1972-06-19,2016-09-19,BAS,405,Bogotá,Cundinamarca,ACTIVO,APP
5187,Nelson,Vargas,IDNAL,2839424324,1944-10-24,2021-09-30,STD,632,Santiago,Región Metropolitana,ACTIVO,APP
5188,Concepción,Montemayor,IDNAL,2089030499,1973-10-15,2016-12-10,BAS,571,Medellín,Antioquia,ACTIVO,WEB
5189,Luz,Oquendo,PASP,6358682459,1970-01-27,2022-12-27,STD,592,Medellín,Antioquia,ACTIVO,APP
5190,Timoteo,Santiago,CE,1667341880,1967-10-01,2017-04-22,ELI,919,Ciudad de México,Ciudad de México,ACTIVO,CORRESPONSAL
5191,María Teresa,Urbina,IDNAL,3708885820,1974-04-27,2024-02-25,STD,614,Barranquilla,Atlántico,ACTIVO,CORRESPONSAL
5192,Angie,Londoño,IDNAL,8685974764,1963-07-01,2018-12-21,STD,603,Medellín,Antioquia,ACTIVO,WEB
5193,Alejandra,Escobar,IDNAL,6836478846,1976-09-18,2017-08-23,BAS,394,Arequipa,Arequipa,BLOQUEADO,APP
5194,Angélica,Vásquez,IDNAL,9952124344,1995-12-11,2020-05-11,BAS,391,Medellín,Antioquia,BLOQUEADO,APP
5195,Jorge Luis,Peña,IDNAL,3323438329,1942-05-04,2021-07-19,ELI,877,Córdoba,Córdoba,ACTIVO,WEB
5196,Victoria,Arias,IDNAL,9680685875,1983-08-06,2016-04-07,STD,639,Buenos Aires,Buenos Aires,ACTIVO,CORRESPONSAL
5197,Héctor,Bejarano,IDNAL,3956961965,1971-08-03,2023-04-21,STD,644,Ciudad de México,Ciudad de México,ACTIVO,APP
5198,José,Lomeli,IDNAL,807074260,2005-06-28,2022-03-03,PRE,761,Valparaíso,Valparaíso,ACTIVO,APP
5199,Andrea,Cárdenas,IDNAL,511985236,1960-12-17,2018-07-27,STD,590,Bogotá,Cundinamarca,ACTIVO,APP
5200,Irma,Quesada,IDNAL,6434315580,1972-07-25,2017-05-24,BAS,528,Santiago,Región Metropolitana,ACTIVO,WEB
5201,Antonio,Sandoval,IDNAL,24762712,1943-07-11,2017-02-18,STD,678,Cali,Valle del Cauca,INACTIVO,APP
5202,Octavio,de la Garza,IDNAL,4374133784,1947-01-09,2019-10-22,BAS,330,Arequipa,Arequipa,ACTIVO,APP
5203,Flavio,Durán,IDNAL,2492035635,1993-11-08,2018-02-08,BAS,620,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
5204,Nancy,Blanco,IDNAL,5679250437,1976-10-30,2022-11-07,BAS,389,Valparaíso,Valparaíso,ACTIVO,WEB
5205,Bianca,Fonseca,IDNAL,8349463709,1962-09-01,2016-05-10,STD,716,Medellín,Antioquia,ACTIVO,APP
5206,Serafín,Villamizar,IDNAL,2590970015,2000-07-06,2019-05-23,BAS,403,Bogotá,Cundinamarca,ACTIVO,WEB
5207,Blanca,Salazar,IDNAL,6788840868,1950-10-30,2022-06-17,PRE,738,Guadalajara,Jalisco,ACTIVO,APP
5208,Manuel,Olmos,IDNAL,8495809360,1987-06-21,2024-02-23,BAS,563,Medellín,Antioquia,INACTIVO,WEB
5209,Jhon,Mosquera,IDNAL,7444621162,1998-10-03,2023-02-15,BAS,521,Guadalajara,Jalisco,ACTIVO,APP
5210,Alberto,Rincón,IDNAL,9508804016,1944-04-09,2021-01-04,BAS,417,Santiago,Región Metropolitana,ACTIVO,WEB
5211,Dalia,Espinosa,PASP,7646510653,1998-08-14,2025-03-24,BAS,520,Cali,Valle del Cauca,INACTIVO,APP
5212,Rodrigo,Perdomo,IDNAL,3087637821,1975-07-17,2021-05-07,STD,624,Santiago,Región Metropolitana,ACTIVO,APP
5213,Luz,Tovar,IDNAL,1729321333,1952-03-05,2023-06-04,STD,588,Córdoba,Córdoba,ACTIVO,APP
5214,Héctor,Guzmán,IDNAL,8602955607,1976-07-29,2025-02-18,STD,684,Guadalajara,Jalisco,ACTIVO,WEB
5215,Rosario,de Anda,IDNAL,7803194596,1994-06-28,2022-05-18,BAS,330,Lima,Lima,ACTIVO,WEB
5216,César,Samaniego,IDNAL,3116490252,1970-01-03,2018-10-21,BAS,434,Bogotá,Cundinamarca,ACTIVO,APP
5217,Anabel,Torres,IDNAL,9850946094,1979-11-29,2020-11-17,BAS,494,Cali,Valle del Cauca,ACTIVO,APP
5218,María,Ríos,PASP,2095902833,1989-06-16,2018-04-17,BAS,551,Bogotá,Cundinamarca,ACTIVO,APP
5219,David,Salcedo,IDNAL,5324076716,1970-05-09,2016-05-26,BAS,338,Cali,Valle del Cauca,INACTIVO,WEB
5220,Sandra,Orosco,IDNAL,5061616425,1975-12-30,2018-05-22,BAS,568,Bogotá,Cundinamarca,ACTIVO,WEB
5221,Luz,Collazo,IDNAL,7958743153,1972-02-22,2016-09-02,BAS,334,Bogotá,Cundinamarca,ACTIVO,WEB
5222,Karina,González,IDNAL,4326138590,1990-04-24,2016-05-14,BAS,424,Ciudad de México,Ciudad de México,ACTIVO,APP
5223,Edwin,Cornejo,IDNAL,338313915,1979-05-21,2016-02-25,BAS,527,Medellín,Antioquia,ACTIVO,CORRESPONSAL
5224,María,Flórez,IDNAL,2034447658,1947-09-20,2019-12-20,STD,570,Bogotá,Cundinamarca,ACTIVO,APP
5225,Rodrigo,Perea,IDNAL,5859255646,1947-06-13,2019-10-22,STD,691,Lima,Lima,ACTIVO,APP
5226,Ana,Fernández,IDNAL,7537869327,1965-05-07,2022-07-05,BAS,559,Cali,Valle del Cauca,ACTIVO,APP
5227,Alvaro,Olivas,CE,9589351668,1990-04-04,2024-04-04,PRE,790,Medellín,Antioquia,ACTIVO,WEB
5228,Nelly,Ramón,IDNAL,1124894839,1953-10-22,2015-08-16,PRE,806,Cali,Valle del Cauca,ACTIVO,APP
5229,Mayte,Pedraza,IDNAL,5287116890,1972-12-21,2022-04-13,BAS,416,Lima,Lima,INACTIVO,WEB
5230,David,Reyes,CE,5188167858,1962-08-16,2018-02-23,BAS,422,Medellín,Antioquia,ACTIVO,APP
5231,Marlon,Vásquez,IDNAL,2508173661,1956-04-21,2016-01-07,PRE,824,Cali,Valle del Cauca,ACTIVO,APP
5232,Wendolin,Ramírez,IDNAL,6531513968,2006-01-29,2019-02-24,BAS,444,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
5233,Olga,Henao,IDNAL,1563325923,1951-06-15,2017-01-22,STD,714,Ciudad de México,Ciudad de México,ACTIVO,CORRESPONSAL
5234,Armando,Beltrán,IDNAL,3717827898,1993-09-21,2019-08-10,BAS,482,Cali,Valle del Cauca,ACTIVO,APP
5235,Alfonso,Valentín,IDNAL,9269533678,1966-04-06,2025-11-26,BAS,349,Bogotá,Cundinamarca,ACTIVO,APP
5236,Carlota,Griego,IDNAL,2829589923,1950-04-01,2025-07-05,BAS,310,Guadalajara,Jalisco,ACTIVO,APP
5237,Gustavo,Morales,IDNAL,9315062639,2008-03-12,2017-12-24,BAS,354,Guadalajara,Jalisco,ACTIVO,CORRESPONSAL
5238,Abelardo,Ponce,IDNAL,3740771978,1976-06-19,2026-03-11,BAS,387,Santiago,Región Metropolitana,ACTIVO,APP
5239,René,González,IDNAL,2450365225,1972-03-26,2017-09-06,STD,695,Guadalajara,Jalisco,ACTIVO,APP
5240,María,Cadena,IDNAL,9193999870,1957-09-27,2021-02-24,BAS,402,Santiago,Región Metropolitana,ACTIVO,CORRESPONSAL
5241,Pablo,Nájera,IDNAL,1603488527,1970-12-25,2024-11-04,BAS,571,Monterrey,Nuevo León,ACTIVO,WEB
5242,Óscar,Bejarano,IDNAL,7608203236,1980-09-11,2017-05-12,STD,646,Bogotá,Cundinamarca,ACTIVO,APP
5243,William,López,IDNAL,2364857485,1946-11-16,2020-07-15,PRE,774,Bogotá,Cundinamarca,ACTIVO,APP
5244,Constanza,Calderón,PASP,5130729356,1982-04-15,2015-09-01,STD,599,Guadalajara,Jalisco,ACTIVO,APP
5245,Liliana,Márquez,IDNAL,7050808371,1951-03-26,2019-04-21,STD,686,Santiago,Región Metropolitana,ACTIVO,APP
5246,Hernán,Pérez,IDNAL,5153752785,1968-04-29,2018-04-19,STD,579,Monterrey,Nuevo León,ACTIVO,APP
5247,Tatiana,Herrera,IDNAL,7635829113,1974-01-18,2025-12-29,BAS,367,Ciudad de México,Ciudad de México,ACTIVO,WEB
5248,Rodrigo,Restrepo,IDNAL,6196696935,1956-03-21,2020-03-04,BAS,350,Buenos Aires,Buenos Aires,ACTIVO,CORRESPONSAL
5249,Abelardo,Cruz,IDNAL,4439406580,1954-01-08,2019-04-16,BAS,583,Cali,Valle del Cauca,ACTIVO,APP
5250,Mónica,Cazares,IDNAL,9743648273,1960-07-02,2017-08-14,BAS,563,Cali,Valle del Cauca,ACTIVO,WEB
5251,Yolanda,Urbina,IDNAL,6368673650,1975-03-23,2024-11-06,STD,703,Lima,Lima,ACTIVO,CORRESPONSAL
5252,Adriana,Gómez,IDNAL,1818993476,1995-06-23,2017-05-12,STD,638,Guadalajara,Jalisco,ACTIVO,APP
5253,Samuel,Alvarez,IDNAL,9428266603,1971-10-14,2020-01-03,STD,557,Cali,Valle del Cauca,ACTIVO,APP
5254,Luis,Pérez,IDNAL,4850373808,1965-04-26,2024-06-05,BAS,468,Lima,Lima,ACTIVO,APP
5255,Abraham,Espinosa,IDNAL,3127339582,1976-03-21,2015-12-18,STD,700,Santiago,Región Metropolitana,ACTIVO,WEB
5256,Jorge,Villegas,CE,8744584152,1965-11-09,2026-04-02,BAS,499,Bogotá,Cundinamarca,INACTIVO,APP
5257,Abraham,Castañeda,CE,7023187701,1975-01-08,2019-03-14,BAS,316,Ciudad de México,Ciudad de México,ACTIVO,APP
5258,Jacobo,Leal,IDNAL,48245735,1947-07-08,2015-11-12,STD,688,Cali,Valle del Cauca,ACTIVO,APP
5259,Jonás,Carvajal,PASP,7919660330,1980-07-15,2021-04-06,STD,578,Santiago,Región Metropolitana,ACTIVO,APP
5260,Adrián,Prado,IDNAL,996570543,1961-12-29,2024-12-21,STD,558,Monterrey,Nuevo León,ACTIVO,APP
5261,Susana,Ortega,IDNAL,53898045,1994-02-24,2023-12-13,STD,679,Guadalajara,Jalisco,ACTIVO,APP
5262,Anabel,Ojeda,IDNAL,4932432769,1942-07-09,2025-05-25,STD,575,Buenos Aires,Buenos Aires,ACTIVO,WEB
5263,Yuridia,Toro,IDNAL,1538216328,1951-02-24,2022-02-13,STD,558,Bogotá,Cundinamarca,ACTIVO,APP
5264,Alonso,Parada,IDNAL,6776803903,1948-08-06,2017-06-21,PRE,728,Lima,Lima,ACTIVO,APP
5265,Jonatan,Gollum,PASP,7390186320,1973-09-01,2021-06-14,BAS,373,Ciudad de México,Ciudad de México,ACTIVO,WEB
5266,Fidel,Mata,IDNAL,6468821063,1959-11-30,2017-11-25,STD,686,Lima,Lima,ACTIVO,WEB
5267,Andrés,Méndez,IDNAL,5734684958,1996-09-07,2026-02-28,PRE,803,Ciudad de México,Ciudad de México,ACTIVO,APP
5268,Ricardo,Verdugo,IDNAL,2133234079,1973-06-06,2025-10-23,STD,635,Guadalajara,Jalisco,ACTIVO,WEB
5269,Sofía,Gómez,PASP,810274457,1997-01-17,2021-07-17,BAS,513,Lima,Lima,ACTIVO,APP
5270,Gabino,Díaz,IDNAL,2711562928,1963-06-01,2022-10-02,STD,581,Guadalajara,Jalisco,ACTIVO,APP
5271,Francisco,Soto,IDNAL,4537508831,1945-12-23,2020-10-08,STD,628,Buenos Aires,Buenos Aires,ACTIVO,APP
5272,Gabriel,Solorio,IDNAL,6922713400,1984-01-23,2022-03-05,BAS,376,Medellín,Antioquia,ACTIVO,APP
5273,Enrique,González,IDNAL,5294734552,1970-05-22,2024-12-07,PRE,813,Cali,Valle del Cauca,ACTIVO,WEB
5274,Rodrigo,Bueno,IDNAL,7683778252,1943-03-07,2017-03-06,STD,693,Lima,Lima,ACTIVO,APP
5275,Gabriel,Acuña,IDNAL,9655157353,1953-12-06,2020-03-20,PRE,768,Ciudad de México,Ciudad de México,ACTIVO,APP
5276,Jaime,Romero,IDNAL,7447647605,1986-12-04,2026-07-08,STD,645,Monterrey,Nuevo León,ACTIVO,WEB
5277,José,Andrade,IDNAL,8550634612,1965-03-03,2019-08-28,PRE,782,Medellín,Antioquia,ACTIVO,APP
5278,Carlos,Gallardo,CE,7360309865,1943-07-20,2026-02-05,BAS,424,Valparaíso,Valparaíso,ACTIVO,APP
5279,Luz,Zúñiga,CE,4319623629,1968-11-14,2025-11-09,STD,700,Lima,Lima,ACTIVO,APP
5280,José María,Briones,IDNAL,5018432546,1961-03-16,2019-08-23,BAS,553,Lima,Lima,ACTIVO,APP
5281,Estefanía,Rodríguez,IDNAL,6144531614,1976-09-15,2016-08-15,STD,624,Lima,Lima,ACTIVO,APP
5282,Lady,Velásquez,PASP,5909216632,1942-10-21,2025-11-24,STD,565,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
5283,Amador,Valencia,IDNAL,9832482956,1965-09-06,2024-08-31,BAS,480,Medellín,Antioquia,ACTIVO,APP
5284,Noemí,Briones,IDNAL,7433775001,1991-06-23,2019-12-16,STD,730,Medellín,Antioquia,ACTIVO,APP
5285,Pedro,Pedraza,IDNAL,3406118702,1976-10-18,2015-09-21,STD,625,Buenos Aires,Buenos Aires,ACTIVO,APP
5286,Antonio,Chacón,IDNAL,755212083,1982-04-23,2016-04-11,STD,603,Santiago,Región Metropolitana,ACTIVO,WEB
5287,Alonso,Pineda,IDNAL,1820298717,2007-04-04,2021-03-01,STD,592,Ciudad de México,Ciudad de México,ACTIVO,WEB
5288,Gerardo,Bravo,IDNAL,9300385100,1973-02-17,2017-04-11,BAS,418,Bogotá,Cundinamarca,ACTIVO,APP
5289,Hernando,Rascón,IDNAL,1335984617,1968-01-28,2022-12-30,BAS,514,Santiago,Región Metropolitana,ACTIVO,APP
5290,Cornelio,Polo,IDNAL,6061459665,1947-11-23,2021-05-12,BAS,322,Monterrey,Nuevo León,ACTIVO,CORRESPONSAL
5291,Stella,Vásquez,IDNAL,1515507460,1945-12-10,2025-05-11,BAS,479,Cali,Valle del Cauca,ACTIVO,WEB
5292,Daniel,Gómez,IDNAL,5732619584,1962-10-13,2018-06-29,PRE,820,Cali,Valle del Cauca,ACTIVO,APP
5293,Milena,Pérez,IDNAL,9647199169,1997-03-05,2025-07-02,PRE,810,Cali,Valle del Cauca,ACTIVO,WEB
5294,Fabiola,Giraldo,IDNAL,6382606628,1999-03-25,2026-07-24,BAS,391,Bogotá,Cundinamarca,INACTIVO,APP
5295,Rosa,Cano,IDNAL,6845003222,1969-02-13,2025-01-30,STD,606,Medellín,Antioquia,ACTIVO,WEB
